flightfare_key,arrivalAirportKey,available_seats
127858,Alicante,-1
127859,Alicante,-1
127860,Alicante,-1
127861,Alicante,-1
127862,Alicante,-1
127863,Alicante,-1
127864,Alicante,-1
127865,Alicante,-1
127866,Alicante,-1
127867,Alicante,-1
127868,Alicante,-1
127869,Alicante,-1
127870,Alicante,-1
127871,Alicante,-1
127872,Alicante,-1
127873,Alicante,-1
127874,Alicante,-1
127875,Alicante,-1
127876,Alicante,-1
127877,Alicante,-1
127878,Alicante,-1
127879,Alicante,-1
127880,Alicante,-1
127881,Alicante,-1
127882,Alicante,-1
127883,Alicante,-1
127884,Alicante,-1
127885,Alicante,-1
127886,Alicante,-1
127887,Alicante,-1
127888,Alicante,-1
127889,Alicante,-1
127890,Alicante,-1
127891,Alicante,-1
127892,Alicante,-1
127893,Alicante,-1
127894,Alicante,-1
127895,Alicante,-1
127896,Alicante,-1
127897,Alicante,-1
127898,Ibiza,-1
127899,Ibiza,-1
127900,Ibiza,-1
127901,Ibiza,-1
127902,Ibiza,-1
127903,Ibiza,-1
127904,Ibiza,-1
127905,Ibiza,-1
127906,Ibiza,-1
127907,Ibiza,-1
127908,Ibiza,-1
127909,Ibiza,-1
127910,Ibiza,-1
127911,Ibiza,-1
127912,Ibiza,-1
127913,Ibiza,-1
127914,Ibiza,-1
127915,Ibiza,-1
127916,Ibiza,-1
127917,Ibiza,-1
127918,Ibiza,-1
127919,Ibiza,-1
127920,Ibiza,-1
127921,Ibiza,-1
127922,Ibiza,-1
127973,Palma,-18
127974,Palma,-18
127975,Palma,-18
127976,Palma,-18
127977,Palma,-18
127978,Palma,-18
127979,Palma,-18
127980,Palma,-18
127981,Palma,-18
127982,Palma,-18
127983,Palma,-18
127984,Palma,-18
127985,Palma,-18
127986,Palma,-18
127987,Palma,-18
127988,Palma,-18
127989,Palma,-18
127990,Palma,-18
127991,Palma,-18
127992,Palma,-18
127993,Palma,-18
127994,Palma,-18
127995,Palma,-18
127996,Palma,-18
127997,Malaga,-1
127998,Malaga,-1
127999,Malaga,-1
128000,Malaga,-1
128001,Malaga,-1
128002,Malaga,-1
128003,Malaga,-1
128004,Malaga,-1
128005,Malaga,-1
128006,Malaga,-1
128007,Malaga,-1
128008,Malaga,-1
128009,Malaga,-1
128010,Malaga,-1
128011,Malaga,-1
128012,Malaga,-1
128013,Malaga,-1
128014,Malaga,-1
128015,Malaga,-1
128016,Malaga,-1
128017,Malaga,-1
128018,Malaga,-1
128019,Malaga,-1
128020,Malaga,-1
128021,Malaga,-1
128022,Malaga,-1
128023,Malaga,-1
128024,Malaga,-1
128025,Malaga,-1
128026,Brindisi,102
128027,Brindisi,102
128028,Brindisi,102
128029,Brindisi,102
128030,Brindisi,102
128031,Brindisi,102
128032,Brindisi,102
128033,Brindisi,102
128034,Brindisi,102
128035,Brindisi,102
128036,Brindisi,102
128037,Brindisi,102
128038,Brindisi,102
128039,Brindisi,102
128040,Brindisi,102
128041,Brindisi,102
128042,Brindisi,102
128043,Brindisi,102
128044,Brindisi,102
128045,Brindisi,102
128046,Brindisi,102
128047,Brindisi,102
128048,Brindisi,102
128049,Brindisi,102
128050,Brindisi,102
128051,Brindisi,102
128052,Brindisi,102
128053,Brindisi,102
128054,Brindisi,102
128055,Brindisi,102
128056,Brindisi,102
128057,Brindisi,102
128058,Brindisi,102
128059,Brindisi,102
128060,Brindisi,102
128061,Brindisi,102
128062,Brindisi,102
128063,Brindisi,102
128064,Brindisi,102
128065,Brindisi,102
128066,Brindisi,102
128067,Brindisi,102
128068,Brindisi,102
128069,Brindisi,102
128070,Brindisi,102
128071,Brindisi,102
128072,Brindisi,102
128073,Brindisi,102
128098,Faro,90
128099,Faro,90
128100,Faro,90
128101,Faro,90
128102,Faro,90
128103,Faro,90
128104,Faro,90
128105,Faro,90
128106,Faro,90
128107,Faro,90
128108,Faro,90
128109,Faro,90
128110,Faro,90
128111,Faro,90
128112,Faro,90
128113,Faro,90
128114,Faro,90
128115,Faro,90
128116,Faro,90
128117,Faro,90
128118,Faro,90
128119,Faro,90
128120,Faro,90
128121,Faro,90
128122,Ibiza,80
128123,Ibiza,80
128124,Ibiza,80
128125,Ibiza,80
128126,Ibiza,80
128127,Ibiza,80
128128,Ibiza,80
128129,Ibiza,80
128130,Ibiza,80
128131,Ibiza,80
128132,Ibiza,80
128133,Ibiza,80
128134,Ibiza,80
128135,Ibiza,80
128136,Ibiza,80
128137,Ibiza,80
128138,Ibiza,80
128139,Ibiza,80
128140,Ibiza,80
128141,Ibiza,80
128142,Ibiza,80
128143,Ibiza,80
128144,Ibiza,80
128145,Ibiza,80
128146,Ibiza,80
128147,Palermo,-1
128148,Palermo,-1
128149,Palermo,-1
128150,Palermo,-1
128151,Palermo,-1
128152,Palermo,-1
128153,Palermo,-1
128154,Palermo,-1
128155,Palermo,-1
128156,Palermo,-1
128157,Palermo,-1
128158,Palermo,-1
128159,Palermo,-1
128160,Palermo,-1
128161,Palermo,-1
128162,Palermo,-1
128163,Palermo,-1
128164,Palermo,-1
128165,Palermo,-1
128166,Palermo,-1
128167,Palermo,-1
128168,Palermo,-1
128169,Palermo,-1
128170,Palermo,-1
128171,Palermo,-1
128172,Palermo,-1
128173,Palermo,-1
128174,Palermo,-1
128175,Palermo,-1
128176,Palermo,-1
128177,Palermo,-1
128178,Palermo,-1
128179,Palermo,-1
128180,Palermo,-1
128181,Palermo,-1
128182,Palermo,-1
128183,Palermo,-1
128184,Palermo,-1
128185,Palermo,-1
128186,Palermo,-1
128187,Palermo,-1
128188,Palermo,-1
128189,Palermo,-1
128190,Palermo,-1
128191,Palermo,-1
128192,Palermo,-1
128193,Palermo,-1
128194,Palermo,-1
128195,Tenerife,50
128196,Tenerife,50
128197,Tenerife,50
128198,Tenerife,50
128199,Tenerife,50
128200,Tenerife,50
128201,Tenerife,50
128202,Tenerife,50
128203,Tenerife,50
128204,Tenerife,50
128205,Tenerife,50
128206,Tenerife,50
128207,Tenerife,50
128208,Tenerife,50
128209,Tenerife,50
128210,Tenerife,50
128211,Tenerife,50
128212,Tenerife,50
128213,Tenerife,50
128214,Tenerife,50
128215,Tenerife,50
128216,Tenerife,50
128217,Tenerife,50
128218,Tenerife,50
128219,Tenerife,50
128246,Alicante,-1
128247,Alicante,-1
128248,Alicante,-1
128249,Alicante,-1
128250,Alicante,-1
128251,Alicante,-1
128252,Alicante,-1
128253,Alicante,-1
128254,Alicante,-1
128255,Alicante,-1
128256,Alicante,-1
128257,Alicante,-1
128258,Alicante,-1
128259,Alicante,-1
128260,Alicante,-1
128261,Alicante,-1
128262,Alicante,-1
128263,Alicante,-1
128264,Alicante,-1
128265,Alicante,-1
128266,Alicante,-1
128267,Alicante,-1
128268,Alicante,-1
128269,Alicante,-1
128295,Corfu,-1
128296,Corfu,-1
128297,Corfu,-1
128298,Corfu,-1
128299,Corfu,-1
128300,Corfu,-1
128301,Corfu,-1
128302,Corfu,-1
128303,Corfu,-1
128304,Corfu,-1
128305,Corfu,-1
128306,Corfu,-1
128307,Corfu,-1
128308,Corfu,-1
128309,Corfu,-1
128310,Corfu,-1
128311,Corfu,-1
128312,Corfu,-1
128313,Corfu,-1
128314,Corfu,-1
128315,Corfu,-1
128316,Corfu,-1
128317,Corfu,-1
128318,Corfu,-1
128319,Corfu,-1
128392,Napels,-1
128393,Napels,-1
128394,Napels,-1
128395,Napels,-1
128396,Napels,-1
128397,Napels,-1
128398,Napels,-1
128399,Napels,-1
128400,Napels,-1
128401,Napels,-1
128402,Napels,-1
128403,Napels,-1
128404,Napels,-1
128405,Napels,-1
128406,Napels,-1
128407,Napels,-1
128408,Napels,-1
128409,Napels,-1
128410,Napels,-1
128411,Napels,-1
128412,Napels,-1
128413,Napels,-1
128414,Napels,-1
128415,Napels,-1
128416,Napels,-1
128417,Palma,-1
128418,Palma,-1
128419,Palma,-1
128420,Palma,-1
128421,Palma,-1
128422,Palma,-1
128423,Palma,-1
128424,Palma,-1
128425,Palma,-1
128426,Palma,-1
128427,Palma,-1
128428,Palma,-1
128429,Palma,-1
128430,Palma,-1
128431,Palma,-1
128432,Palma,-1
128433,Palma,-1
128434,Palma,-1
128435,Palma,-1
128436,Palma,-1
128437,Palma,-1
128438,Palma,-1
128439,Palma,-1
128440,Palma,-1
128441,Palma,-1
128442,Rhodos,-1
128443,Rhodos,-1
128444,Rhodos,-1
128445,Rhodos,-1
128446,Rhodos,-1
128447,Rhodos,-1
128448,Rhodos,-1
128449,Rhodos,-1
128450,Rhodos,-1
128451,Rhodos,-1
128452,Rhodos,-1
128453,Rhodos,-1
128454,Rhodos,-1
128455,Rhodos,-1
128456,Rhodos,-1
128457,Rhodos,-1
128458,Rhodos,-1
128459,Rhodos,-1
128460,Rhodos,-1
128461,Rhodos,-1
128462,Rhodos,-1
128463,Rhodos,-1
128464,Rhodos,-1
128465,Rhodos,-1
128466,Rhodos,-1
128467,Rhodos,-1
128468,Rhodos,-1
128469,Rhodos,-1
128470,Rhodos,-1
128471,Rhodos,-1
128472,Rhodos,-1
128473,Rhodos,-1
128474,Rhodos,-1
128475,Rhodos,-1
128476,Rhodos,-1
128477,Rhodos,-1
128478,Rhodos,-1
128479,Rhodos,-1
128480,Rhodos,-1
128481,Rhodos,-1
128482,Rhodos,-1
128483,Rhodos,-1
128484,Rhodos,-1
128485,Rhodos,-1
128486,Rhodos,-1
128487,Rhodos,-1
128488,Rhodos,-1
128489,Rhodos,-1
128490,Tenerife,-1
128491,Tenerife,-1
128492,Tenerife,-1
128493,Tenerife,-1
128494,Tenerife,-1
128495,Tenerife,-1
128496,Tenerife,-1
128497,Tenerife,-1
128498,Tenerife,-1
128499,Tenerife,-1
128500,Tenerife,-1
128501,Tenerife,-1
128502,Tenerife,-1
128503,Tenerife,-1
128504,Tenerife,-1
128505,Tenerife,-1
128506,Tenerife,-1
128507,Tenerife,-1
128508,Tenerife,-1
128509,Tenerife,-1
128510,Tenerife,-1
128511,Tenerife,-1
128512,Tenerife,-1
128513,Tenerife,-1
128514,Tenerife,-1
128515,Tenerife,-1
128516,Tenerife,-1
128517,Tenerife,-1
128518,Tenerife,-1
128519,Tenerife,-1
128520,Tenerife,-1
128521,Tenerife,-1
128522,Tenerife,-1
128523,Tenerife,-1
128524,Tenerife,-1
128525,Tenerife,-1
128526,Tenerife,-1
128527,Tenerife,-1
128528,Tenerife,-1
128529,Tenerife,-1
128530,Tenerife,-1
128531,Tenerife,-1
128532,Tenerife,-1
128533,Tenerife,-1
128534,Tenerife,-1
128535,Tenerife,-1
128536,Tenerife,-1
128537,Tenerife,-1
128538,Malaga,-1
128539,Malaga,-1
128540,Malaga,-1
128541,Malaga,-1
128542,Malaga,-1
128543,Malaga,-1
128544,Malaga,-1
128545,Malaga,-1
128546,Malaga,-1
128547,Malaga,-1
128548,Malaga,-1
128549,Malaga,-1
128550,Malaga,-1
128551,Malaga,-1
128552,Malaga,-1
128553,Malaga,-1
128554,Malaga,-1
128555,Malaga,-1
128556,Malaga,-1
128557,Malaga,-1
128558,Malaga,-1
128559,Malaga,-1
128560,Malaga,-1
128561,Malaga,-1
128562,Malaga,-1
128563,Alicante,-1
128564,Alicante,-1
128565,Alicante,-1
128566,Alicante,-1
128567,Alicante,-1
128568,Alicante,-1
128569,Alicante,-1
128570,Alicante,-1
128571,Alicante,-1
128572,Alicante,-1
128573,Alicante,-1
128574,Alicante,-1
128575,Alicante,-1
128576,Alicante,-1
128577,Alicante,-1
128578,Alicante,-1
128579,Alicante,-1
128580,Alicante,-1
128581,Alicante,-1
128582,Alicante,-1
128583,Alicante,-1
128584,Alicante,-1
128585,Alicante,-1
128586,Alicante,-1
128589,Alicante,-1
128590,Alicante,-1
128591,Alicante,-1
128592,Alicante,-1
128593,Alicante,-1
128594,Alicante,-1
128595,Alicante,-1
128596,Alicante,-1
128597,Alicante,-1
128598,Alicante,-1
128599,Alicante,-1
128600,Alicante,-1
128601,Alicante,-1
128602,Alicante,-1
128603,Alicante,-1
128604,Alicante,-1
128605,Alicante,-1
128606,Alicante,-1
128607,Alicante,-1
128608,Alicante,-1
128609,Alicante,-1
128610,Alicante,-1
128611,Alicante,-1
128612,Alicante,-1
128613,Ibiza,-1
128614,Ibiza,-1
128615,Ibiza,-1
128616,Ibiza,-1
128617,Ibiza,-1
128618,Ibiza,-1
128619,Ibiza,-1
128620,Ibiza,-1
128621,Ibiza,-1
128622,Ibiza,-1
128623,Ibiza,-1
128624,Ibiza,-1
128625,Ibiza,-1
128626,Ibiza,-1
128627,Ibiza,-1
128628,Ibiza,-1
128629,Ibiza,-1
128630,Ibiza,-1
128631,Ibiza,-1
128632,Ibiza,-1
128633,Ibiza,-1
128634,Ibiza,-1
128635,Ibiza,-1
128636,Ibiza,-1
128637,Ibiza,-1
128688,Malaga,-10
128689,Malaga,-10
128690,Malaga,-10
128691,Malaga,-10
128692,Malaga,-10
128693,Malaga,-10
128694,Malaga,-10
128695,Malaga,-10
128696,Malaga,-10
128697,Malaga,-10
128698,Malaga,-10
128699,Malaga,-10
128700,Malaga,-10
128701,Malaga,-10
128702,Malaga,-10
128703,Malaga,-10
128704,Malaga,-10
128705,Malaga,-10
128706,Malaga,-10
128707,Malaga,-10
128708,Malaga,-10
128709,Malaga,-10
128710,Malaga,-10
128711,Malaga,-10
128712,Malaga,-10
128713,Malaga,-10
128714,Malaga,-10
128715,Malaga,-10
128716,Malaga,-10
128717,Malaga,-10
128718,Alicante,106
128719,Alicante,106
128720,Alicante,106
128721,Alicante,106
128722,Alicante,106
128723,Alicante,106
128724,Alicante,106
128725,Alicante,106
128726,Alicante,106
128727,Alicante,106
128728,Alicante,106
128729,Alicante,106
128730,Alicante,106
128731,Alicante,106
128732,Alicante,106
128733,Alicante,106
128734,Alicante,106
128735,Alicante,106
128736,Alicante,106
128737,Alicante,106
128738,Alicante,106
128739,Alicante,106
128740,Alicante,106
128741,Alicante,-1
128742,Alicante,-1
128743,Alicante,-1
128744,Alicante,-1
128745,Alicante,-1
128746,Alicante,-1
128747,Alicante,-1
128748,Alicante,-1
128749,Alicante,-1
128750,Alicante,-1
128751,Alicante,-1
128752,Alicante,-1
128753,Alicante,-1
128754,Alicante,-1
128755,Alicante,-1
128756,Alicante,-1
128757,Alicante,-1
128758,Alicante,-1
128759,Alicante,-1
128760,Alicante,-1
128761,Alicante,-1
128762,Alicante,-1
128763,Alicante,-1
128764,Alicante,-1
128765,Alicante,-1
128766,Alicante,-1
128767,Alicante,-1
128768,Alicante,-1
128769,Alicante,-1
128770,Alicante,-1
128771,Alicante,-1
128772,Alicante,-1
128773,Alicante,-1
128774,Alicante,-1
128775,Alicante,-1
128776,Alicante,-1
128777,Alicante,-1
128778,Alicante,-1
128779,Alicante,-1
128780,Alicante,-1
128781,Alicante,-1
128782,Alicante,-1
128783,Alicante,-1
128784,Alicante,-1
128785,Alicante,-1
128786,Alicante,-1
128787,Alicante,-1
128788,Napels,148
128789,Napels,148
128790,Napels,148
128791,Napels,148
128792,Napels,148
128793,Napels,148
128794,Napels,148
128795,Napels,148
128796,Napels,148
128797,Napels,148
128798,Napels,148
128799,Napels,148
128800,Napels,148
128801,Napels,148
128802,Napels,148
128803,Napels,148
128804,Napels,148
128805,Napels,148
128806,Napels,148
128807,Napels,148
128808,Napels,148
128809,Napels,148
128810,Napels,148
128811,Napels,148
128812,Palma,-1
128813,Palma,-1
128814,Palma,-1
128815,Palma,-1
128816,Palma,-1
128817,Palma,-1
128818,Palma,-1
128819,Palma,-1
128820,Palma,-1
128821,Palma,-1
128822,Palma,-1
128823,Palma,-1
128824,Palma,-1
128825,Palma,-1
128826,Palma,-1
128827,Palma,-1
128828,Palma,-1
128829,Palma,-1
128830,Palma,-1
128831,Palma,-1
128832,Palma,-1
128833,Palma,-1
128834,Palma,-1
128835,Palma,-1
128836,Palma,-1
128837,Palma,-1
128838,Palma,-1
128839,Palma,-1
128840,Palma,-1
128841,Palma,-1
128842,Palma,-1
128843,Palma,-1
128844,Palma,-1
128845,Palma,-1
128846,Palma,-1
128847,Palma,-1
128848,Palma,-1
128849,Palma,-1
128850,Palma,-1
128851,Palma,-1
128852,Palma,-1
128853,Palma,-1
128854,Palma,-1
128855,Palma,-1
128856,Palma,-1
128857,Palma,-1
128858,Palma,-1
128859,Palma,-1
128860,Tenerife,50
128861,Tenerife,50
128862,Tenerife,50
128863,Tenerife,50
128864,Tenerife,50
128865,Tenerife,50
128866,Tenerife,50
128867,Tenerife,50
128868,Tenerife,50
128869,Tenerife,50
128870,Tenerife,50
128871,Tenerife,50
128872,Tenerife,50
128873,Tenerife,50
128874,Tenerife,50
128875,Tenerife,50
128876,Tenerife,50
128877,Tenerife,50
128878,Tenerife,50
128879,Tenerife,50
128880,Tenerife,50
128881,Tenerife,50
128882,Tenerife,50
128883,Tenerife,50
128884,Tenerife,50
128885,Malaga,-1
128886,Malaga,-1
128887,Malaga,-1
128888,Malaga,-1
128889,Malaga,-1
128890,Malaga,-1
128891,Malaga,-1
128892,Malaga,-1
128893,Malaga,-1
128894,Malaga,-1
128895,Malaga,-1
128896,Malaga,-1
128897,Malaga,-1
128898,Malaga,-1
128899,Malaga,-1
128900,Malaga,-1
128901,Malaga,-1
128902,Malaga,-1
128903,Malaga,-1
128904,Malaga,-1
128905,Malaga,-1
128906,Malaga,-1
128907,Malaga,-1
128908,Malaga,-1
128909,Malaga,-1
128910,Faro,344
128911,Faro,344
128912,Faro,344
128913,Faro,344
128914,Faro,344
128915,Faro,344
128916,Faro,344
128917,Faro,344
128918,Faro,344
128919,Faro,344
128920,Faro,344
128921,Faro,344
128922,Faro,344
128923,Faro,344
128924,Faro,344
128925,Faro,344
128926,Faro,344
128927,Faro,344
128928,Faro,344
128929,Faro,344
128930,Faro,344
128931,Faro,344
128932,Faro,344
128933,Faro,344
129006,Malaga,-1
129007,Malaga,-1
129008,Malaga,-1
129009,Malaga,-1
129010,Malaga,-1
129011,Malaga,-1
129012,Malaga,-1
129013,Malaga,-1
129014,Malaga,-1
129015,Malaga,-1
129016,Malaga,-1
129017,Malaga,-1
129018,Malaga,-1
129019,Malaga,-1
129020,Malaga,-1
129021,Malaga,-1
129022,Malaga,-1
129023,Malaga,-1
129024,Malaga,-1
129025,Malaga,-1
129026,Malaga,-1
129027,Malaga,-1
129028,Malaga,-1
129029,Malaga,-1
129030,Malaga,-1
129031,Ibiza,-1
129032,Ibiza,-1
129033,Ibiza,-1
129034,Ibiza,-1
129035,Ibiza,-1
129036,Ibiza,-1
129037,Ibiza,-1
129038,Ibiza,-1
129039,Ibiza,-1
129040,Ibiza,-1
129041,Ibiza,-1
129042,Ibiza,-1
129043,Ibiza,-1
129044,Ibiza,-1
129045,Ibiza,-1
129046,Ibiza,-1
129047,Ibiza,-1
129048,Ibiza,-1
129049,Ibiza,-1
129050,Ibiza,-1
129051,Ibiza,-1
129052,Ibiza,-1
129053,Ibiza,-1
129054,Ibiza,-1
129055,Ibiza,-1
129056,Tenerife,-1
129057,Tenerife,-1
129058,Tenerife,-1
129059,Tenerife,-1
129060,Tenerife,-1
129061,Tenerife,-1
129062,Tenerife,-1
129063,Tenerife,-1
129064,Tenerife,-1
129065,Tenerife,-1
129066,Tenerife,-1
129067,Tenerife,-1
129068,Tenerife,-1
129069,Tenerife,-1
129070,Tenerife,-1
129071,Tenerife,-1
129072,Tenerife,-1
129073,Tenerife,-1
129074,Tenerife,-1
129075,Tenerife,-1
129076,Tenerife,-1
129077,Tenerife,-1
129078,Tenerife,-1
129079,Tenerife,-1
129080,Tenerife,-1
129081,Malaga,-1
129082,Malaga,-1
129083,Malaga,-1
129084,Malaga,-1
129085,Malaga,-1
129086,Malaga,-1
129087,Malaga,-1
129088,Malaga,-1
129089,Malaga,-1
129090,Malaga,-1
129091,Malaga,-1
129092,Malaga,-1
129093,Malaga,-1
129094,Malaga,-1
129095,Malaga,-1
129096,Malaga,-1
129097,Malaga,-1
129098,Malaga,-1
129099,Malaga,-1
129100,Malaga,-1
129101,Malaga,-1
129102,Malaga,-1
129103,Malaga,-1
129104,Alicante,-1
129105,Alicante,-1
129106,Alicante,-1
129107,Alicante,-1
129108,Alicante,-1
129109,Alicante,-1
129110,Alicante,-1
129111,Alicante,-1
129112,Alicante,-1
129113,Alicante,-1
129114,Alicante,-1
129115,Alicante,-1
129116,Alicante,-1
129117,Alicante,-1
129118,Alicante,-1
129119,Alicante,-1
129120,Alicante,-1
129121,Alicante,-1
129122,Alicante,-1
129123,Alicante,-1
129124,Alicante,-1
129125,Alicante,-1
129126,Alicante,-1
129127,Alicante,-1
129128,Alicante,-1
129129,Alicante,-1
129130,Alicante,-1
129131,Alicante,-1
129132,Alicante,-1
129133,Alicante,-1
129134,Alicante,-1
129135,Alicante,-1
129136,Alicante,-1
129137,Alicante,-1
129138,Alicante,-1
129139,Alicante,-1
129140,Alicante,-1
129141,Alicante,-1
129142,Alicante,-1
129143,Alicante,-1
129144,Alicante,-1
129145,Alicante,-1
129146,Alicante,-1
129147,Alicante,-1
129148,Alicante,-1
129149,Alicante,-1
129150,Alicante,-1
129151,Alicante,-1
129152,Alicante,-1
129167,Corfu,-1
129168,Corfu,-1
129169,Corfu,-1
129170,Corfu,-1
129171,Corfu,-1
129172,Corfu,-1
129173,Corfu,-1
129174,Corfu,-1
129175,Corfu,-1
129176,Corfu,-1
129177,Corfu,-1
129178,Corfu,-1
129179,Corfu,-1
129180,Corfu,-1
129181,Corfu,-1
129182,Corfu,-1
129183,Corfu,-1
129184,Corfu,-1
129185,Corfu,-1
129186,Corfu,-1
129187,Corfu,-1
129188,Corfu,-1
129189,Corfu,-1
129190,Corfu,-1
129191,Corfu,-1
129241,Palma,-1
129242,Palma,-1
129243,Palma,-1
129244,Palma,-1
129245,Palma,-1
129246,Palma,-1
129247,Palma,-1
129248,Palma,-1
129249,Palma,-1
129250,Palma,-1
129251,Palma,-1
129252,Palma,-1
129253,Palma,-1
129254,Palma,-1
129255,Palma,-1
129256,Palma,-1
129257,Palma,-1
129258,Palma,-1
129259,Palma,-1
129260,Palma,-1
129261,Palma,-1
129262,Palma,-1
129263,Palma,-1
129264,Palma,-1
129265,Palma,-1
129290,Palma,-1
129291,Palma,-1
129292,Palma,-1
129293,Palma,-1
129294,Palma,-1
129295,Palma,-1
129296,Palma,-1
129297,Palma,-1
129298,Palma,-1
129299,Palma,-1
129300,Palma,-1
129301,Palma,-1
129302,Palma,-1
129303,Palma,-1
129304,Palma,-1
129305,Palma,-1
129306,Palma,-1
129307,Palma,-1
129308,Palma,-1
129309,Palma,-1
129310,Palma,-1
129311,Palma,-1
129312,Palma,-1
129313,Palma,-1
129314,Rhodos,-1
129315,Rhodos,-1
129316,Rhodos,-1
129317,Rhodos,-1
129318,Rhodos,-1
129319,Rhodos,-1
129320,Rhodos,-1
129321,Rhodos,-1
129322,Rhodos,-1
129323,Rhodos,-1
129324,Rhodos,-1
129325,Rhodos,-1
129326,Rhodos,-1
129327,Rhodos,-1
129328,Rhodos,-1
129329,Rhodos,-1
129330,Rhodos,-1
129331,Rhodos,-1
129332,Rhodos,-1
129333,Rhodos,-1
129334,Rhodos,-1
129335,Rhodos,-1
129336,Rhodos,-1
129337,Rhodos,-1
129338,Tenerife,-1
129339,Tenerife,-1
129340,Tenerife,-1
129341,Tenerife,-1
129342,Tenerife,-1
129343,Tenerife,-1
129344,Tenerife,-1
129345,Tenerife,-1
129346,Tenerife,-1
129347,Tenerife,-1
129348,Tenerife,-1
129349,Tenerife,-1
129350,Tenerife,-1
129351,Tenerife,-1
129352,Tenerife,-1
129353,Tenerife,-1
129354,Tenerife,-1
129355,Tenerife,-1
129356,Tenerife,-1
129357,Tenerife,-1
129358,Tenerife,-1
129359,Tenerife,-1
129360,Tenerife,-1
129361,Tenerife,-1
129362,Tenerife,-1
129363,Tenerife,-1
129364,Tenerife,-1
129365,Tenerife,-1
129366,Tenerife,-1
129367,Tenerife,-1
129368,Tenerife,-1
129369,Tenerife,-1
129370,Tenerife,-1
129371,Tenerife,-1
129372,Tenerife,-1
129373,Tenerife,-1
129374,Tenerife,-1
129375,Tenerife,-1
129376,Tenerife,-1
129377,Tenerife,-1
129378,Tenerife,-1
129379,Tenerife,-1
129380,Tenerife,-1
129381,Tenerife,-1
129382,Tenerife,-1
129383,Tenerife,-1
129384,Tenerife,-1
129385,Tenerife,-1
129386,Tenerife,-1
129387,Tenerife,-1
129388,Malaga,-1
129389,Malaga,-1
129390,Malaga,-1
129391,Malaga,-1
129392,Malaga,-1
129393,Malaga,-1
129394,Malaga,-1
129395,Malaga,-1
129396,Malaga,-1
129397,Malaga,-1
129398,Malaga,-1
129399,Malaga,-1
129400,Malaga,-1
129401,Malaga,-1
129402,Malaga,-1
129403,Malaga,-1
129404,Malaga,-1
129405,Malaga,-1
129406,Malaga,-1
129407,Malaga,-1
129408,Malaga,-1
129409,Malaga,-1
129410,Malaga,-1
129411,Malaga,-1
129412,Malaga,-1
129413,Alicante,-1
129414,Alicante,-1
129415,Alicante,-1
129416,Alicante,-1
129417,Alicante,-1
129418,Alicante,-1
129419,Alicante,-1
129420,Alicante,-1
129421,Alicante,-1
129422,Alicante,-1
129423,Alicante,-1
129424,Alicante,-1
129425,Alicante,-1
129426,Alicante,-1
129427,Alicante,-1
129428,Alicante,-1
129429,Alicante,-1
129430,Alicante,-1
129431,Alicante,-1
129432,Alicante,-1
129433,Alicante,-1
129434,Alicante,-1
129435,Alicante,-1
129436,Alicante,-1
129437,Alicante,-1
129438,Malaga,-1
129439,Malaga,-1
129440,Malaga,-1
129441,Malaga,-1
129442,Malaga,-1
129443,Malaga,-1
129444,Malaga,-1
129445,Malaga,-1
129446,Malaga,-1
129447,Malaga,-1
129448,Malaga,-1
129449,Malaga,-1
129450,Malaga,-1
129451,Malaga,-1
129452,Malaga,-1
129453,Malaga,-1
129454,Malaga,-1
129455,Malaga,-1
129456,Malaga,-1
129457,Malaga,-1
129458,Malaga,-1
129459,Malaga,-1
129460,Malaga,-1
129461,Malaga,-1
129462,Malaga,-1
129506,Malaga,-10
129507,Malaga,-10
129508,Malaga,-10
129509,Malaga,-10
129510,Malaga,-10
129511,Malaga,-10
129512,Malaga,-10
129513,Malaga,-10
129514,Malaga,-10
129515,Malaga,-10
129516,Malaga,-10
129517,Malaga,-10
129518,Malaga,-10
129519,Malaga,-10
129520,Malaga,-10
129521,Malaga,-10
129522,Malaga,-10
129523,Malaga,-10
129524,Malaga,-10
129525,Malaga,-10
129526,Malaga,-10
129527,Malaga,-10
129528,Malaga,-10
129529,Malaga,-10
129530,Malaga,-10
129531,Malaga,-10
129532,Malaga,-10
129533,Malaga,-10
129534,Malaga,-10
129535,Malaga,-10
129536,Alicante,106
129537,Alicante,106
129538,Alicante,106
129539,Alicante,106
129540,Alicante,106
129541,Alicante,106
129542,Alicante,106
129543,Alicante,106
129544,Alicante,106
129545,Alicante,106
129546,Alicante,106
129547,Alicante,106
129548,Alicante,106
129549,Alicante,106
129550,Alicante,106
129551,Alicante,106
129552,Alicante,106
129553,Alicante,106
129554,Alicante,106
129555,Alicante,106
129556,Alicante,106
129557,Alicante,106
129558,Alicante,106
129559,Alicante,-1
129560,Alicante,-1
129561,Alicante,-1
129562,Alicante,-1
129563,Alicante,-1
129564,Alicante,-1
129565,Alicante,-1
129566,Alicante,-1
129567,Alicante,-1
129568,Alicante,-1
129569,Alicante,-1
129570,Alicante,-1
129571,Alicante,-1
129572,Alicante,-1
129573,Alicante,-1
129574,Alicante,-1
129575,Alicante,-1
129576,Alicante,-1
129577,Alicante,-1
129578,Alicante,-1
129579,Alicante,-1
129580,Alicante,-1
129581,Alicante,-1
129582,Alicante,-1
129583,Alicante,-1
129584,Alicante,-1
129585,Alicante,-1
129586,Alicante,-1
129587,Alicante,-1
